acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
0, 0, 0, 0, 0, 0, 0, 0, 9.8
