acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
0.102237, 0.00943039, 9.89607, -0.99166, -0.00901862, -0.00252465, 0.088381, 0.0247409, 9.79957
0.0651146, 0.0149689, 9.89862, -0.980056, -0.00860486, -0.00071636, 0.0843242, 0.0070211, 9.79963
0.0651146, 0.0149689, 9.89862, -0.980056, -0.00860486, -0.00071636, 0.0843242, 0.0070211, 9.79963
0.0651146, 0.0149689, 9.89862, -0.980056, -0.00860486, -0.00071636, 0.0843242, 0.0070211, 9.79963
0.0675096, 0.0118254, 9.87392, -0.979934, -0.00858669, -0.000730806, 0.0841489, 0.00716043, 9.79964
0.097597, 0.0140707, 9.87661, -0.980004, -0.00859966, -0.000714666, 0.0842739, 0.00700671, 9.79964
0.0720003, 0.0026944, 9.89502, -0.980073, -0.00859652, -0.00072895, 0.0842433, 0.0071458, 9.79964
0.0883163, 0.00209564, 9.87691, -0.980439, -0.00854543, -0.000741922, 0.0837444, 0.00727044, 9.79964
0.0883163, 0.00209564, 9.87691, -0.980439, -0.00854543, -0.000741922, 0.0837444, 0.00727044, 9.79964
0.0883163, 0.00209564, 9.87691, -0.980439, -0.00854543, -0.000741922, 0.0837444, 0.00727044, 9.79964
0.130079, -0.00239502, 9.8323, -0.980859, -0.00860484, -0.000725628, 0.0843258, 0.00710899, 9.79963
0.109422, -0.00299377, 9.83185, -0.981274, -0.00866321, -0.000709599, 0.0848987, 0.00695351, 9.79963
0.107926, 0.0345781, 9.8591, -0.982, -0.00873182, -0.000783796, 0.0855702, 0.00768057, 9.79962
0.107926, 0.0345781, 9.8591, -0.982, -0.00873182, -0.000783796, 0.0855702, 0.00768057, 9.79962
0.107926, 0.0345781, 9.8591, -0.982, -0.00873182, -0.000783796, 0.0855702, 0.00768057, 9.79962
0.107926, 0.0345781, 9.8591, -0.982, -0.00873182, -0.000783796, 0.0855702, 0.00768057, 9.79962
0.0968486, -0.00194595, 9.89472, -0.982406, -0.00879193, -0.000762864, 0.0861605, 0.00747622, 9.79962
0.0871188, -0.00299377, 9.87377, -0.982292, -0.00881637, -0.000746182, 0.0863987, 0.00731428, 9.79962
0.0763412, -0.00299377, 9.88574, -0.982179, -0.00879529, -0.000729785, 0.0861925, 0.00715409, 9.79962
0.0763412, -0.00299377, 9.88574, -0.982179, -0.00879529, -0.000729785, 0.0861925, 0.00715409, 9.79962
0.0763412, -0.00299377, 9.88574, -0.982179, -0.00879529, -0.000729785, 0.0861925, 0.00715409, 9.79962
0.0763412, -0.00299377, 9.88574, -0.982179, -0.00879529, -0.000729785, 0.0861925, 0.00715409, 9.79962
0.0763412, -0.00299377, 9.88574, -0.982179, -0.00879529, -0.000729785, 0.0861925, 0.00715409, 9.79962
0.0763412, -0.00299377, 9.88574, -0.982179, -0.00879529, -0.000729785, 0.0861925, 0.00715409, 9.79962
0.0763412, -0.00299377, 9.88574, -0.982179, -0.00879529, -0.000729785, 0.0861925, 0.00715409, 9.79962
0.100591, -0.00299377, 9.86419, -0.981332, -0.00882397, -0.000682115, 0.086473, 0.006684, 9.79962
0.102088, 0.0119751, 9.8603, -0.981332, -0.00882397, -0.000682115, 0.086473, 0.006684, 9.79962
0.102237, 0.0320334, 9.89278, -0.981034, -0.0088479, -0.000727374, 0.0867089, 0.0071298, 9.79961
0.102237, 0.0320334, 9.89278, -0.981034, -0.0088479, -0.000727374, 0.0867089, 0.0071298, 9.79961
0.102237, 0.00538879, 9.85431, -0.980925, -0.00889453, -0.000785316, 0.0871638, 0.00769563, 9.79961
0.102237, -0.00194595, 9.82572, -0.981227, -0.0089183, -0.000768369, 0.0873986, 0.00753192, 9.79961
0.102237, -0.00194595, 9.82572, -0.981227, -0.0089183, -0.000768369, 0.0873986, 0.00753192, 9.79961
0.102237, -0.00194595, 9.82572, -0.981227, -0.0089183, -0.000768369, 0.0873986, 0.00753192, 9.79961
0.102237, -0.00194595, 9.82572, -0.981227, -0.0089183, -0.000768369, 0.0873986, 0.00753192, 9.79961
0.102237, 0.0121248, 9.86673, -0.981525, -0.00894144, -0.000751663, 0.0876263, 0.00736663, 9.79961
0.0643661, -0.00284409, 9.86119, -0.982346, -0.00888685, -0.000746977, 0.0870874, 0.00731723, 9.79961
0.0640668, 0.0119751, 9.8841, -0.982663, -0.0088494, -0.000730566, 0.0867232, 0.00715954, 9.79961
0.0640668, 0.0119751, 9.8841, -0.982663, -0.0088494, -0.000730566, 0.0867232, 0.00715954, 9.79961
0.0640668, 0.0119751, 9.8841, -0.982663, -0.0088494, -0.000730566, 0.0867232, 0.00715954, 9.79961
0.0640668, 0.0119751, 9.8841, -0.982663, -0.0088494, -0.000730566, 0.0867232, 0.00715954, 9.79961
0.0640668, 0.0119751, 9.8841, -0.982663, -0.0088494, -0.000730566, 0.0867232, 0.00715954, 9.79961
0.0640668, 0.0119751, 9.8841, -0.982818, -0.00881213, -0.000744602, 0.0863587, 0.00729596, 9.79962
0.0640668, -0.00239502, 9.88065, -0.982971, -0.00877558, -0.000728206, 0.0859971, 0.00713541, 9.79962
0.0640668, 0.0333806, 9.86344, -0.983426, -0.00870484, -0.000771941, 0.085306, 0.00756355, 9.79963
0.0640668, 0.0333806, 9.86344, -0.983426, -0.00870484, -0.000771941, 0.085306, 0.00756355, 9.79963
0.0583786, 0.0350272, 9.86015, -0.983725, -0.00865517, -0.000815837, 0.0848228, 0.00799687, 9.79963
0.0583786, 0.0350272, 9.86015, -0.983725, -0.00865517, -0.000815837, 0.0848228, 0.00799687, 9.79963
0.0583786, 0.0350272, 9.86015, -0.983725, -0.00865517, -0.000815837, 0.0848228, 0.00799687, 9.79963
