acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
4.72208, -0.142055, 8.68659, -0.0622894, -0.497415, 0.0151677, 4.67613, -0.130625, 8.61143
0.344134, -1.07432, 10.0399, -0.451228, -0.0419471, -0.0112031, 0.410962, 0.10969, 9.79076
0.631237, -0.655487, 10.3627, -0.473906, -0.0322768, -0.00984801, 0.316256, 0.0964569, 9.79442
0.795296, 1.78833, 11.0175, -0.499103, -0.0232315, -0.0227568, 0.227648, 0.222936, 9.79482
-1.03659, 0.637375, 11.6269, -0.511657, -0.00443801, -0.0375006, 0.0434935, 0.367416, 9.79301
-1.64104, 1.47578, 12.8842, -0.525531, 0.0304186, -0.0656184, -0.298058, 0.642299, 9.77439
-1.64104, 1.47578, 12.8842, -0.525531, 0.0304186, -0.0656184, -0.298058, 0.642299, 9.77439
-1.64104, 1.47578, 12.8842, -0.525531, 0.0304186, -0.0656184, -0.298058, 0.642299, 9.77439
-1.21053, 2.92776, 14.3192, -0.542206, 0.07635, -0.118753, -0.747505, 1.15766, 9.70263
-1.84925, 2.10612, 11.1184, -0.547834, 0.118717, -0.171597, -1.16069, 1.66163, 9.58811
-2.97506, 1.67427, 7.3319, -0.540166, 0.105722, -0.185248, -1.03415, 1.79498, 9.57855
-2.97506, 1.67427, 7.3319, -0.551417, 0.0736192, -0.200241, -0.720818, 1.94399, 9.57817
-2.86729, 2.57944, 7.67649, -0.551417, 0.0736192, -0.200241, -0.720818, 1.94399, 9.57817
-2.62225, 2.6438, 9.39267, -0.561814, 0.0452505, -0.18847, -0.443304, 1.83421, 9.61661
-2.62225, 2.6438, 9.39267, -0.561814, 0.0452505, -0.18847, -0.443304, 1.83421, 9.61661
-2.62225, 2.6438, 9.39267, -0.561814, 0.0452505, -0.18847, -0.443304, 1.83421, 9.61661
-2.62225, 2.6438, 9.39267, -0.561814, 0.0452505, -0.18847, -0.443304, 1.83421, 9.61661
-2.62225, 2.6438, 9.39267, -0.561814, 0.0452505, -0.18847, -0.443304, 1.83421, 9.61661
-2.90681, 2.67359, 9.49745, -0.567494, 0.0294285, -0.155822, -0.288359, 1.52023, 9.67707
-2.90681, 2.67359, 9.49745, -0.580336, 0.0159803, -0.127984, -0.156601, 1.25066, 9.71861
-2.76954, 3.10799, 8.32629, -0.608735, -0.0149216, -0.107908, 0.146228, 1.05533, 9.74191
-2.99033, 3.76512, 6.82446, -0.621797, -0.0647099, -0.102218, 0.146228, 1.05533, 9.74191
-4.09324, 2.30416, 7.80357, -0.621797, -0.0647099, -0.102218, 0.633715, 0.997895, 9.72844
-3.47996, 0.863854, 10.1215, -0.599132, -0.082009, -0.0851952, 0.802789, 0.8311, 9.73164
-3.47996, 0.863854, 10.1215, -0.577792, -0.0633508, -0.0526245, 0.620422, 0.514449, 9.7668
-1.2993, 1.52428, 10.5325, -0.577792, -0.0633508, -0.0526245, 0.620422, 0.514449, 9.7668
-0.510139, 2.09429, 9.07533, -0.56579, -0.0411544, -0.0348396, 0.403199, 0.341069, 9.78576
-0.510139, 2.09429, 9.07533, -0.556068, -0.0277761, -0.0306306, 0.272171, 0.300018, 9.79163
-0.67315, 1.53566, 8.06373, -0.556068, -0.0277761, -0.0306306, 0.272171, 0.300018, 9.79163
-0.67315, 1.53566, 8.06373, -0.529313, -0.0189856, -0.0341877, 0.186048, 0.334912, 9.79251
-1.21472, 0.404609, 8.66488, -0.529313, -0.0189856, -0.0341877, 0.186048, 0.334912, 9.79251
-1.21472, 0.404609, 8.66488, -0.497325, -0.00863066, -0.0445032, 0.0845791, 0.435969, 9.78993
-1.09138, 0.0214055, 8.82864, -0.497325, -0.00863066, -0.0445032, 0.0845791, 0.435969, 9.78993
-1.09138, 0.0214055, 8.82864, -0.497325, -0.00863066, -0.0445032, 0.0845791, 0.435969, 9.78993
-1.09138, 0.0214055, 8.82864, -0.497325, -0.00863066, -0.0445032, 0.0845791, 0.435969, 9.78993
-1.09138, 0.0214055, 8.82864, -0.497325, -0.00863066, -0.0445032, 0.0845791, 0.435969, 9.78993
-1.09138, 0.0214055, 8.82864, -0.46595, -0.0199451, -0.045398, 0.19545, 0.444658, 9.78796
0.244292, -0.225581, 8.1495, -0.436602, -0.0393478, -0.0338057, 0.385507, 0.330975, 9.78682
1.27595, -0.919538, 8.20085, -0.436602, -0.0393478, -0.0338057, 0.385507, 0.330975, 9.78682
1.63445, -1.40887, 9.09973, -0.413618, -0.0659193, -0.0206129, 0.64554, 0.201552, 9.77664
1.63445, -1.40887, 9.09973, -0.389843, -0.0934286, -0.0096831, 0.914268, 0.0944786, 9.7568
