acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
5.32652, -0.296084, 8.1733, -0.579573, -0.491374, 0.0783938, 4.62401, -0.676667, 8.61398
0.295036, 0.07694, 9.89981, -0.854971, -0.0326872, -0.0093347, 0.320277, 0.0914305, 9.79434
0.331111, 0.07694, 9.90131, -0.85481, -0.0326841, -0.0092908, 0.320247, 0.0910025, 9.79434
0.331111, 0.07694, 9.90131, -0.85481, -0.0326841, -0.0092908, 0.320247, 0.0910025, 9.79434
0.33201, 0.0740959, 9.92242, -0.854732, -0.0326968, -0.00926152, 0.320369, 0.0907118, 9.79434
0.328866, 0.103435, 9.93439, -0.854655, -0.0326932, -0.0092629, 0.320336, 0.0907289, 9.79434
0.328866, 0.103435, 9.93439, -0.854655, -0.0326932, -0.0092629, 0.320336, 0.0907289, 9.79434
0.33171, 0.0809816, 9.90625, -0.854459, -0.0327058, -0.00926429, 0.320459, 0.0907399, 9.79434
0.332159, 0.0896635, 9.89577, -0.854263, -0.0327197, -0.00923585, 0.320595, 0.0904637, 9.79434
0.332159, 0.0896635, 9.89577, -0.854263, -0.0327197, -0.00923585, 0.320595, 0.0904637, 9.79434
0.332159, 0.0896635, 9.89577, -0.854263, -0.0327197, -0.00923585, 0.320595, 0.0904637, 9.79434
0.352667, 0.129481, 9.91598, -0.854268, -0.0327744, -0.00934568, 0.321131, 0.0915335, 9.79431
0.352667, 0.129481, 9.91598, -0.854268, -0.0327744, -0.00934568, 0.321131, 0.0915335, 9.79431
0.352667, 0.129481, 9.91598, -0.854268, -0.0327744, -0.00934568, 0.321131, 0.0915335, 9.79431
0.368085, 0.114362, 9.93349, -0.854377, -0.0328459, -0.0093761, 0.321831, 0.0918357, 9.79428
0.37018, 0.112267, 9.93589, -0.854485, -0.0329157, -0.0094059, 0.322514, 0.0921254, 9.79426
0.37018, 0.112267, 9.93589, -0.854485, -0.0329157, -0.0094059, 0.322514, 0.0921254, 9.79426
0.37018, 0.112267, 9.93589, -0.854485, -0.0329157, -0.0094059, 0.322514, 0.0921254, 9.79426
0.37018, 0.112267, 9.93589, -0.854706, -0.0329692, -0.00945044, 0.323041, 0.0925636, 9.79424
0.349972, 0.132475, 9.92122, -0.854925, -0.0330073, -0.00953992, 0.323412, 0.0934417, 9.79422
0.364342, 0.147743, 9.93424, -0.854925, -0.0330073, -0.00953992, 0.323412, 0.0934417, 9.79422
0.364342, 0.147743, 9.93424, -0.855055, -0.0330746, -0.00958223, 0.324073, 0.0938525, 9.79419
0.369731, 0.116757, 9.93604, -0.855055, -0.0330746, -0.00958223, 0.324073, 0.0938525, 9.79419
