acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
0.468376, 0.804128, 10.0453, -0.946651, -0.0669118, -0.0762064, 0.655247, 0.74443, 9.74969
0.692161, 0.763113, 9.85955, -0.884093, -0.0686332, -0.0749283, 0.672078, 0.731887, 9.74949
0.699944, 0.739163, 9.87766, -0.884689, -0.0687421, -0.0749827, 0.673141, 0.732411, 9.74938
0.699944, 0.739163, 9.87766, -0.884689, -0.0687421, -0.0749827, 0.673141, 0.732411, 9.74938
0.699944, 0.739163, 9.87766, -0.884689, -0.0687421, -0.0749827, 0.673141, 0.732411, 9.74938
0.680186, 0.69725, 9.86209, -0.884997, -0.0687367, -0.0749276, 0.673091, 0.73187, 9.74943
0.677192, 0.724044, 9.87467, -0.885082, -0.0687261, -0.0748507, 0.672987, 0.731121, 9.74949
0.701292, 0.728236, 9.86164, -0.884812, -0.0687748, -0.0748196, 0.67346, 0.730813, 9.74948
0.689317, 0.725392, 9.85985, -0.884812, -0.0687748, -0.0748196, 0.67346, 0.730813, 9.74948
0.689317, 0.725392, 9.85985, -0.884812, -0.0687748, -0.0748196, 0.67346, 0.730813, 9.74948
0.689317, 0.725392, 9.85985, -0.884812, -0.0687748, -0.0748196, 0.67346, 0.730813, 9.74948
0.678838, 0.740061, 9.8838, -0.884678, -0.0687677, -0.0747963, 0.673393, 0.73059, 9.7495
0.677341, 0.760119, 9.92571, -0.884397, -0.0687553, -0.0748284, 0.673273, 0.730904, 9.74949
0.70683, 0.762963, 9.9293, -0.88412, -0.0687723, -0.0748588, 0.673438, 0.731199, 9.74945
0.681233, 0.739163, 9.90221, -0.884078, -0.068776, -0.0748758, 0.673472, 0.731363, 9.74944
0.681233, 0.739163, 9.90221, -0.884034, -0.0687657, -0.0748483, 0.673375, 0.731097, 9.74946
0.662672, 0.726888, 9.8835, -0.884034, -0.0687657, -0.0748483, 0.673375, 0.731097, 9.74946
0.662672, 0.726888, 9.8835, -0.884034, -0.0687657, -0.0748483, 0.673375, 0.731097, 9.74946
0.662672, 0.726888, 9.8835, -0.884034, -0.0687657, -0.0748483, 0.673375, 0.731097, 9.74946
0.645458, 0.749491, 9.88709, -0.884178, -0.0687133, -0.0748398, 0.672858, 0.731015, 9.74951
0.654738, 0.746348, 9.89652, -0.884323, -0.0686432, -0.0748735, 0.672178, 0.73135, 9.74953
