acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
1.07072, 1.54599, 9.05108, -0.436725, -0.172007, -0.145616, 1.67737, 1.40101, 9.5532
0.0781375, 0.0323328, 9.92825, -0.996782, -0.00881322, -0.00252098, 0.0863692, 0.0247021, 9.79959
0.065863, 0.0348775, 9.95026, -0.996363, -0.00877558, -0.00252188, 0.0859996, 0.0247128, 9.79959
0.079335, 0.011077, 9.94711, -0.996217, -0.00875389, -0.0024927, 0.0857897, 0.0244281, 9.79959
0.0660127, 0.0230521, 9.96193, -0.996073, -0.00873244, -0.00253977, 0.0855756, 0.0248863, 9.79959
0.088466, 0.0633183, 9.95445, -0.996073, -0.00873244, -0.00253977, 0.0855756, 0.0248863, 9.79959
0.100441, 0.0480501, 9.93873, -0.99593, -0.00875715, -0.00260117, 0.0858171, 0.0254911, 9.79959
0.102088, 0.0369731, 9.93664, -0.995786, -0.00878147, -0.00261618, 0.0860547, 0.0256382, 9.79959
0.102088, 0.0369731, 9.93664, -0.995567, -0.0088054, -0.00263097, 0.0862927, 0.0257858, 9.79959
0.0872685, 0.0354762, 9.93634, -0.995349, -0.00876842, -0.00264556, 0.0859286, 0.025926, 9.79959
0.0672102, 0.0353265, 9.91568, -0.995349, -0.00876842, -0.00264556, 0.0859286, 0.025926, 9.79959
0.0672102, 0.0353265, 9.91568, -0.995326, -0.00873242, -0.00262958, 0.0855736, 0.0257689, 9.79959
0.0643661, 0.0205074, 9.91538, -0.995303, -0.00869685, -0.00264427, 0.0852292, 0.0259162, 9.7996
0.0640668, 0.0332309, 9.90026, -0.995303, -0.00869685, -0.00264427, 0.0852292, 0.0259162, 9.7996
0.0640668, 0.0332309, 9.90026, -0.995303, -0.00869685, -0.00264427, 0.0852292, 0.0259162, 9.7996
0.0640668, 0.0332309, 9.90026, -0.995303, -0.00869685, -0.00264427, 0.0852292, 0.0259162, 9.7996
0.0492476, 0.049996, 9.92227, -0.995206, -0.00863125, -0.00265868, 0.0845857, 0.0260533, 9.7996
0.0619711, 0.0703537, 9.93439, -0.995187, -0.00859688, -0.00273347, 0.0842484, 0.0267873, 9.7996
0.0637674, 0.0399669, 9.93604, -0.995166, -0.00856305, -0.00276148, 0.0839183, 0.0270624, 9.7996
0.0639171, 0.0359253, 9.93619, -0.995471, -0.00852975, -0.00277398, 0.0835918, 0.0271823, 9.79961
0.0639171, 0.0359253, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
0.0639171, 0.0595761, 9.93619, -0.995772, -0.00849697, -0.00280154, 0.0832706, 0.0274539, 9.79961
