acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
0.40865, 0.240699, 9.95984, -0.718263, -0.040697, -0.0245251, 0.398721, 0.240123, 9.78894
0.240699, 0.289348, 9.97466, -0.690322, -0.024436, -0.027169, 0.23945, 0.266145, 9.79346
0.217198, 0.273032, 9.97451, -0.691929, -0.0242723, -0.0271872, 0.237846, 0.266323, 9.79349
0.217198, 0.266296, 9.96538, -0.69206, -0.0242332, -0.0271781, 0.237463, 0.266235, 9.7935
0.217198, 0.266296, 9.96538, -0.69228, -0.0242249, -0.0271839, 0.23738, 0.266291, 9.79351
0.246986, 0.268691, 9.95834, -0.692497, -0.024248, -0.0271757, 0.237606, 0.266213, 9.7935
0.254471, 0.250579, 9.94262, -0.692497, -0.024248, -0.0271757, 0.237606, 0.266213, 9.7935
0.24549, 0.270188, 10.0256, -0.692234, -0.0241087, -0.0271343, 0.236241, 0.265806, 9.79355
0.242645, 0.257614, 9.97481, -0.692491, -0.024215, -0.0271253, 0.237285, 0.265719, 9.79352
0.226329, 0.23097, 9.97466, -0.692477, -0.0241917, -0.0270712, 0.237056, 0.265186, 9.79354
0.226329, 0.23097, 9.97466, -0.692464, -0.0241532, -0.0270481, 0.23668, 0.264963, 9.79356
0.233514, 0.260458, 9.97795, -0.692464, -0.0241532, -0.0270481, 0.23668, 0.264963, 9.79356
0.233514, 0.260458, 9.97795, -0.692613, -0.02413, -0.0270552, 0.236451, 0.26503, 9.79356
0.219444, 0.28875, 10.0047, -0.692613, -0.02413, -0.0270552, 0.236451, 0.26503, 9.79356
0.217647, 0.268392, 9.9787, -0.692761, -0.0240925, -0.0270625, 0.236082, 0.265103, 9.79357
0.217647, 0.268392, 9.9787, -0.692761, -0.0240925, -0.0270625, 0.236082, 0.265103, 9.79357
0.217647, 0.268392, 9.9787, -0.692893, -0.0240562, -0.0270707, 0.235729, 0.265182, 9.79357
0.217348, 0.274679, 9.9546, -0.693023, -0.0240206, -0.027109, 0.235381, 0.265559, 9.79357
0.217348, 0.299527, 9.97181, -0.693023, -0.0240206, -0.027109, 0.235381, 0.265559, 9.79357
0.217348, 0.299527, 9.97181, -0.693061, -0.0239855, -0.0271619, 0.235034, 0.266079, 9.79357
0.217348, 0.30297, 9.96867, -0.693097, -0.0239353, -0.0271982, 0.234541, 0.266433, 9.79357
0.193098, 0.297881, 9.97376, -0.693097, -0.0239353, -0.0271982, 0.234541, 0.266433, 9.79357
0.193098, 0.297881, 9.97376, -0.693097, -0.0239353, -0.0271982, 0.234541, 0.266433, 9.79357
0.193098, 0.297881, 9.97376, -0.693097, -0.0239353, -0.0271982, 0.234541, 0.266433, 9.79357
0.193098, 0.297881, 9.97376, -0.693208, -0.0238405, -0.0272493, 0.233614, 0.266936, 9.79358
0.180824, 0.287702, 9.97451, -0.693316, -0.0237472, -0.0272844, 0.232702, 0.267282, 9.79359
0.203128, 0.273481, 9.97451, -0.693015, -0.0236408, -0.0272618, 0.231657, 0.267056, 9.79362
0.215402, 0.236508, 9.97451, -0.692809, -0.0236114, -0.0272057, 0.231368, 0.266508, 9.79364
0.217049, 0.248783, 9.97451, -0.692809, -0.0236114, -0.0272057, 0.231368, 0.266508, 9.79364
0.217049, 0.248783, 9.97451, -0.692604, -0.0235835, -0.0271971, 0.231098, 0.266427, 9.79365
0.217198, 0.263003, 9.94143, -0.692604, -0.0235835, -0.0271971, 0.231098, 0.266427, 9.79365
0.217198, 0.263003, 9.94143, -0.692491, -0.0235553, -0.0271879, 0.23082, 0.266332, 9.79366
0.217198, 0.264799, 9.97002, -0.692379, -0.0235268, -0.027178, 0.23054, 0.266238, 9.79367
0.217198, 0.265099, 9.97735, -0.692379, -0.0235268, -0.027178, 0.23054, 0.266238, 9.79367
0.217198, 0.265099, 9.97735, -0.692104, -0.0234992, -0.0271839, 0.230269, 0.266295, 9.79367
0.217198, 0.289348, 9.97496, -0.691834, -0.0235024, -0.0272504, 0.230303, 0.26695, 9.79366
0.232018, 0.310754, 9.97466, -0.691834, -0.0235024, -0.0272504, 0.230303, 0.26695, 9.79366
0.232018, 0.310754, 9.97466, -0.691834, -0.0235024, -0.0272504, 0.230303, 0.26695, 9.79366
0.232018, 0.310754, 9.97466, -0.691834, -0.0235024, -0.0272504, 0.230303, 0.26695, 9.79366
0.224832, 0.304467, 9.97466, -0.691639, -0.0234903, -0.0273006, 0.230184, 0.267439, 9.79365
0.218246, 0.288899, 9.97466, -0.691445, -0.0234632, -0.0273195, 0.229916, 0.267625, 9.79365
0.247136, 0.271835, 9.97466, -0.691326, -0.023467, -0.0273382, 0.229956, 0.26781, 9.79364
0.247136, 0.271835, 9.97466, -0.691207, -0.0235314, -0.0273263, 0.230586, 0.267689, 9.79363
0.284109, 0.266147, 9.97466, -0.690993, -0.023625, -0.0273146, 0.231503, 0.267574, 9.79361
0.292641, 0.265248, 9.97466, -0.690783, -0.0236867, -0.0273031, 0.23211, 0.267465, 9.7936
