acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
3.21501, -4.15192, 8.23034, -0.585396, -0.296349, 0.450811, 2.86189, -4.08369, 8.43641
0.439636, 0.192799, 9.89772, -0.726639, -0.0387405, -0.0242531, 0.379561, 0.237474, 9.78977
0.352966, 0.226778, 9.90131, -0.726784, -0.0387799, -0.0241103, 0.379951, 0.236079, 9.78979
0.398322, 0.228275, 9.89802, -0.726917, -0.0383626, -0.0241737, 0.37586, 0.236702, 9.78993
0.407453, 0.19729, 9.86823, -0.726937, -0.0384096, -0.0241244, 0.376321, 0.236224, 9.78992
0.407453, 0.19729, 9.86823, -0.726957, -0.0384114, -0.0240616, 0.376339, 0.23561, 9.78994
0.375569, 0.213905, 9.86074, -0.726957, -0.0384114, -0.0240616, 0.376339, 0.23561, 9.78994
0.375569, 0.213905, 9.86074, -0.726957, -0.0384114, -0.0240616, 0.376339, 0.23561, 9.78994
0.375569, 0.213905, 9.86074, -0.726957, -0.0384114, -0.0240616, 0.376339, 0.23561, 9.78994
0.375569, 0.213905, 9.86074, -0.726813, -0.038397, -0.0240292, 0.376198, 0.23529, 9.78995
0.371228, 0.216001, 9.8838, -0.72667, -0.0383513, -0.0240118, 0.375752, 0.235117, 9.78997
0.361798, 0.225431, 9.89607, -0.72667, -0.0383513, -0.0240118, 0.375752, 0.235117, 9.78997
0.361798, 0.225431, 9.89607, -0.726363, -0.0383366, -0.0239948, 0.375606, 0.234948, 9.78998
0.369282, 0.226629, 9.89772, -0.726363, -0.0383366, -0.0239948, 0.375606, 0.234948, 9.78998
0.400118, 0.247435, 9.8829, -0.726226, -0.0383526, -0.0239932, 0.375763, 0.234937, 9.78998
0.400118, 0.247435, 9.8829, -0.726091, -0.0384003, -0.0240229, 0.376229, 0.23523, 9.78995
0.407752, 0.238604, 9.86613, -0.726091, -0.0384003, -0.0240229, 0.376229, 0.23523, 9.78995
0.407752, 0.238604, 9.86613, -0.726091, -0.0384003, -0.0240229, 0.376229, 0.23523, 9.78995
0.407752, 0.238604, 9.86613, -0.726105, -0.0384478, -0.0240071, 0.376696, 0.235074, 9.78994
0.40865, 0.213456, 9.86045, -0.726105, -0.0384478, -0.0240071, 0.376696, 0.235074, 9.78994
0.40865, 0.213456, 9.86045, -0.726117, -0.0384946, -0.0239462, 0.377152, 0.234475, 9.78993
0.4088, 0.216151, 9.8597, -0.726117, -0.0384946, -0.0239462, 0.377152, 0.234475, 9.78993
0.4088, 0.216151, 9.8597, -0.72613, -0.0385389, -0.0239305, 0.377587, 0.234324, 9.78992
0.4088, 0.2404, 9.89278, -0.72613, -0.0385389, -0.0239305, 0.377587, 0.234324, 9.78992
0.4088, 0.2404, 9.89278, -0.72613, -0.0385389, -0.0239305, 0.377587, 0.234324, 9.78992
0.4088, 0.2404, 9.89278, -0.726165, -0.0385813, -0.023975, 0.378003, 0.234755, 9.78989
0.4088, 0.261806, 9.92137, -0.726165, -0.0385813, -0.023975, 0.378003, 0.234755, 9.78989
0.4088, 0.261806, 9.92137, -0.726199, -0.0386218, -0.0240029, 0.378402, 0.235031, 9.78987
0.4088, 0.255519, 9.92511, -0.726199, -0.0386218, -0.0240029, 0.378402, 0.235031, 9.78987
0.4088, 0.255519, 9.92511, -0.726199, -0.0386218, -0.0240029, 0.378402, 0.235031, 9.78987
0.4088, 0.255519, 9.92511, -0.726199, -0.0386218, -0.0240029, 0.378402, 0.235031, 9.78987
0.4088, 0.255519, 9.92511, -0.726157, -0.0386618, -0.0240151, 0.378793, 0.235151, 9.78985
0.4088, 0.234113, 9.91059, -0.726157, -0.0386618, -0.0240151, 0.378793, 0.235151, 9.78985
0.4088, 0.227826, 9.89966, -0.726115, -0.0387029, -0.023998, 0.379193, 0.234979, 9.78984
0.4088, 0.227826, 9.89966, -0.725995, -0.0387433, -0.0239811, 0.379591, 0.234816, 9.78983
0.4088, 0.226928, 9.89817, -0.725995, -0.0387433, -0.0239811, 0.379591, 0.234816, 9.78983
0.4088, 0.226928, 9.89817, -0.726031, -0.0387819, -0.0239943, 0.37997, 0.234942, 9.78981
0.4088, 0.256566, 9.91269, -0.726031, -0.0387819, -0.0239943, 0.37997, 0.234942, 9.78981
0.4088, 0.256566, 9.91269, -0.726067, -0.0388205, -0.0240378, 0.380348, 0.235369, 9.78979
0.4088, 0.264051, 9.91838, -0.726067, -0.0388205, -0.0240378, 0.380348, 0.235369, 9.78979
0.4088, 0.264051, 9.91838, -0.726067, -0.0388205, -0.0240378, 0.380348, 0.235369, 9.78979
0.4088, 0.264051, 9.91838, -0.726067, -0.0388205, -0.0240378, 0.380348, 0.235369, 9.78979
0.4088, 0.264051, 9.91838, -0.726263, -0.0388573, -0.02408, 0.380706, 0.23578, 9.78976
0.4088, 0.264949, 9.90969, -0.726263, -0.0388573, -0.02408, 0.380706, 0.23578, 9.78976
0.375719, 0.265099, 9.92376, -0.726278, -0.0388491, -0.0241222, 0.380624, 0.236197, 9.78976
0.375719, 0.265099, 9.92376, -0.726293, -0.03884, -0.024163, 0.380537, 0.236595, 9.78975
0.395478, 0.265099, 9.929, -0.726293, -0.03884, -0.024163, 0.380537, 0.236595, 9.78975
0.395478, 0.265099, 9.929, -0.726293, -0.03884, -0.024163, 0.380537, 0.236595, 9.78975
0.395478, 0.265099, 9.929, -0.726293, -0.03884, -0.024163, 0.380537, 0.236595, 9.78975
0.373922, 0.265099, 9.93529, -0.726239, -0.0388304, -0.0242028, 0.380441, 0.236988, 9.78975
0.373922, 0.265099, 9.93529, -0.726186, -0.0388058, -0.0242419, 0.380201, 0.237363, 9.78975
0.371078, 0.265099, 9.93619, -0.726186, -0.0388058, -0.0242419, 0.380201, 0.237363, 9.78975
0.371078, 0.265099, 9.93619, -0.726186, -0.0388058, -0.0242419, 0.380201, 0.237363, 9.78975
0.371078, 0.265099, 9.93619, -0.726186, -0.0388058, -0.0242419, 0.380201, 0.237363, 9.78975
0.371078, 0.265099, 9.93619, -0.726186, -0.0388058, -0.0242419, 0.380201, 0.237363, 9.78975
0.405656, 0.23546, 9.88035, -0.725878, -0.0388014, -0.0243293, 0.380156, 0.238227, 9.78973
0.408501, 0.213007, 9.86583, -0.725655, -0.0388415, -0.024308, 0.380549, 0.238019, 9.78972
0.408501, 0.213007, 9.86583, -0.725433, -0.0388809, -0.0242416, 0.380936, 0.237367, 9.78972
0.4088, 0.216001, 9.89023, -0.725433, -0.0388809, -0.0242416, 0.380936, 0.237367, 9.78972
0.4088, 0.216001, 9.89023, -0.725433, -0.0388809, -0.0242416, 0.380936, 0.237367, 9.78972
0.4088, 0.216001, 9.89023, -0.725433, -0.0388809, -0.0242416, 0.380936, 0.237367, 9.78972
0.4088, 0.216001, 9.89023, -0.725433, -0.0388809, -0.0242416, 0.380936, 0.237367, 9.78972
0.4088, 0.216001, 9.89023, -0.725215, -0.0389168, -0.0242198, 0.381287, 0.237152, 9.78971
0.4088, 0.225431, 9.93005, -0.725215, -0.0389168, -0.0242198, 0.381287, 0.237152, 9.78971
0.4088, 0.225431, 9.93005, -0.725001, -0.0389521, -0.0241984, 0.381633, 0.236941, 9.7897
0.4088, 0.226629, 9.91119, -0.725001, -0.0389521, -0.0241984, 0.381633, 0.236941, 9.7897
0.4088, 0.226629, 9.91119, -0.724855, -0.0389887, -0.0241784, 0.381994, 0.236744, 9.78969
0.4088, 0.226778, 9.89981, -0.724815, -0.0390094, -0.0241587, 0.382196, 0.236551, 9.78969
0.3847, 0.226778, 9.89817, -0.724815, -0.0390094, -0.0241587, 0.382196, 0.236551, 9.78969
0.3847, 0.226778, 9.89817, -0.724776, -0.0389844, -0.0241393, 0.381951, 0.236367, 9.7897
0.372426, 0.226778, 9.89802, -0.724776, -0.0389844, -0.0241393, 0.381951, 0.236367, 9.7897
0.372426, 0.226778, 9.89802, -0.724776, -0.0389844, -0.0241393, 0.381951, 0.236367, 9.7897
0.372426, 0.226778, 9.89802, -0.724825, -0.0389598, -0.0241203, 0.381709, 0.236175, 9.78972
0.370779, 0.241897, 9.89802, -0.724825, -0.0389598, -0.0241203, 0.381709, 0.236175, 9.78972
0.370779, 0.241897, 9.89802, -0.724954, -0.0389356, -0.0241166, 0.381474, 0.23614, 9.78973
0.355511, 0.228874, 9.89802, -0.724954, -0.0389356, -0.0241166, 0.381474, 0.23614, 9.78973
0.355511, 0.228874, 9.89802, -0.724954, -0.0389356, -0.0241166, 0.381474, 0.23614, 9.78973
0.355511, 0.228874, 9.89802, -0.725001, -0.0388663, -0.0241283, 0.380792, 0.236254, 9.78975
0.359552, 0.256866, 9.89802, -0.725048, -0.0388435, -0.0241701, 0.380572, 0.236665, 9.78975
0.369132, 0.264051, 9.89802, -0.725048, -0.0388435, -0.0241701, 0.380572, 0.236665, 9.78975
0.369132, 0.264051, 9.89802, -0.725048, -0.0388435, -0.0241701, 0.380572, 0.236665, 9.78975
0.37033, 0.240849, 9.89802, -0.725018, -0.0388211, -0.024196, 0.380352, 0.236919, 9.78975
0.37033, 0.240849, 9.89802, -0.725018, -0.0388211, -0.024196, 0.380352, 0.236919, 9.78975
0.37048, 0.261806, 9.92766, -0.724988, -0.0387978, -0.0242209, 0.380124, 0.237166, 9.78975
0.37048, 0.261806, 9.92766, -0.724988, -0.0387978, -0.0242209, 0.380124, 0.237166, 9.78975
0.37048, 0.261806, 9.92766, -0.724988, -0.0387978, -0.0242209, 0.380124, 0.237166, 9.78975
0.37048, 0.261806, 9.92766, -0.724858, -0.0387755, -0.0242457, 0.379903, 0.237409, 9.78975
0.37048, 0.244142, 9.91703, -0.724858, -0.0387755, -0.0242457, 0.379903, 0.237409, 9.78975
0.37048, 0.244142, 9.91703, -0.724726, -0.0387232, -0.0242094, 0.379394, 0.237048, 9.78978
