acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
0.258512, 0.011077, 9.9323, -0.900076, -0.0282241, -0.00124944, 0.276558, 0.0122399, 9.79609
0.255668, -0.00314346, 9.89802, -0.902808, -0.0275899, -0.00053752, 0.270348, 0.00526644, 9.79627
0.264799, 0.0245489, 9.91299, -0.902668, -0.0275775, -0.000554766, 0.270228, 0.00543714, 9.79627
0.265997, 0.0338297, 9.92421, -0.90253, -0.0275644, -0.000602019, 0.270096, 0.00589677, 9.79628
0.290097, 0.011077, 9.91059, -0.902318, -0.0275818, -0.000618179, 0.270268, 0.00605683, 9.79627
0.29339, -0.00119751, 9.89966, -0.902108, -0.0276149, -0.000603757, 0.270591, 0.00591877, 9.79626
0.293839, -0.00284409, 9.91284, -0.901918, -0.0276466, -0.000589541, 0.2709, 0.00577727, 9.79625
0.293839, -0.00284409, 9.91284, -0.901731, -0.0276774, -0.000575538, 0.271205, 0.00563965, 9.79625
0.308958, -0.00299377, 9.93304, -0.901454, -0.0277527, -0.00057701, 0.271939, 0.00565002, 9.79622
0.304916, 0.0211061, 9.93589, -0.90118, -0.0277819, -0.000608758, 0.272226, 0.00596169, 9.79622
0.295336, 0.0149689, 9.92706, -0.90118, -0.0277819, -0.000608758, 0.272226, 0.00596169, 9.79622
0.290695, -0.000598755, 9.9052, -0.901077, -0.0277959, -0.000594467, 0.272366, 0.00582349, 9.79621
0.290695, -0.000598755, 9.9052, -0.900975, -0.0278256, -0.000550063, 0.272656, 0.00538744, 9.79621
0.278421, -0.0116757, 9.89892, -0.900975, -0.0278256, -0.000550063, 0.272656, 0.00538744, 9.79621
0.278421, -0.0116757, 9.89892, -0.900996, -0.0277938, -0.000536701, 0.272344, 0.00526031, 9.79621
0.258662, -0.00419128, 9.90146, -0.900996, -0.0277938, -0.000536701, 0.272344, 0.00526031, 9.79621
0.258662, -0.00419128, 9.90146, -0.901018, -0.0277616, -0.000538795, 0.27203, 0.00528202, 9.79622
0.255968, 0.00583786, 9.93155, -0.901018, -0.0277616, -0.000538795, 0.27203, 0.00528202, 9.79622
0.255668, -0.00179626, 9.90251, -0.90104, -0.0277308, -0.000525607, 0.271727, 0.00514867, 9.79623
0.24055, -0.00284409, 9.86883, -0.901062, -0.0277018, -0.000512647, 0.271441, 0.0050211, 9.79624
0.253573, 0.0266446, 9.89068, -0.90136, -0.0276581, -0.000530358, 0.271016, 0.00519746, 9.79625
