acceleration:x,y,z,Orientation:yaw,pitch,roll,PredGravityX,PredGravityY,PredGravityZ
3.6801, 0.734373, 9.76884, -0.690005, -0.272905, -0.153654, 2.64139, 1.44439, 9.32614
0.44712, 0.295186, 9.91493, -1.00546, -0.0413812, -0.0281657, 0.405422, 0.27575, 9.78773
0.44712, 0.295186, 9.91493, -1.00546, -0.0413812, -0.0281657, 0.405422, 0.27575, 9.78773
0.44712, 0.295186, 9.91493, -1.00546, -0.0413812, -0.0281657, 0.405422, 0.27575, 9.78773
0.44712, 0.295186, 9.91493, -1.00546, -0.0413812, -0.0281657, 0.405422, 0.27575, 9.78773
0.409099, 0.303419, 9.93559, -1.00541, -0.0414554, -0.0283145, 0.406146, 0.277211, 9.78766
0.409099, 0.303419, 9.93559, -1.00541, -0.0414554, -0.0283145, 0.406146, 0.277211, 9.78766
0.409099, 0.303419, 9.93559, -1.00541, -0.0414554, -0.0283145, 0.406146, 0.277211, 9.78766
0.409099, 0.303419, 9.93559, -1.00541, -0.0414554, -0.0283145, 0.406146, 0.277211, 9.78766
0.372426, 0.305515, 9.93619, -1.00537, -0.041369, -0.0283992, 0.405302, 0.27804, 9.78767
0.372426, 0.305515, 9.93619, -1.00537, -0.041369, -0.0283992, 0.405302, 0.27804, 9.78767
0.372426, 0.305515, 9.93619, -1.00537, -0.041369, -0.0283992, 0.405302, 0.27804, 9.78767
0.340841, 0.270488, 9.96029, -1.00608, -0.0412091, -0.0284048, 0.403733, 0.278093, 9.78773
0.340841, 0.270488, 9.96029, -1.00608, -0.0412091, -0.0284048, 0.403733, 0.278093, 9.78773
0.340841, 0.270488, 9.96029, -1.00608, -0.0412091, -0.0284048, 0.403733, 0.278093, 9.78773
0.380509, 0.265697, 9.90475, -1.00662, -0.0410113, -0.0283661, 0.4018, 0.277714, 9.78782
0.380509, 0.265697, 9.90475, -1.00662, -0.0410113, -0.0283661, 0.4018, 0.277714, 9.78782
0.380509, 0.265697, 9.90475, -1.00662, -0.0410113, -0.0283661, 0.4018, 0.277714, 9.78782
0.380509, 0.265697, 9.90475, -1.00662, -0.0410113, -0.0283661, 0.4018, 0.277714, 9.78782
0.380509, 0.265697, 9.90475, -1.00689, -0.0410167, -0.0283423, 0.401851, 0.277483, 9.78783
0.405058, 0.265248, 9.88425, -1.00716, -0.0410208, -0.028318, 0.401892, 0.277245, 9.78783
0.408351, 0.265248, 9.88095, -1.00716, -0.0410208, -0.028318, 0.401892, 0.277245, 9.78783
0.408351, 0.265248, 9.88095, -1.00716, -0.0410208, -0.028318, 0.401892, 0.277245, 9.78783
0.4088, 0.301623, 9.89517, -1.00796, -0.0410311, -0.0283479, 0.401994, 0.277536, 9.78782
0.4088, 0.301623, 9.89517, -1.00796, -0.0410311, -0.0283479, 0.401994, 0.277536, 9.78782
0.4088, 0.301623, 9.89517, -1.00796, -0.0410311, -0.0283479, 0.401994, 0.277536, 9.78782
0.4088, 0.303419, 9.89787, -1.00784, -0.0410386, -0.02842, 0.402065, 0.278246, 9.7878
0.4088, 0.303419, 9.89787, -1.00784, -0.0410386, -0.02842, 0.402065, 0.278246, 9.7878
0.4088, 0.303419, 9.89787, -1.00784, -0.0410386, -0.02842, 0.402065, 0.278246, 9.7878
0.4088, 0.303419, 9.89787, -1.00784, -0.0410386, -0.02842, 0.402065, 0.278246, 9.7878
0.423918, 0.303419, 9.89787, -1.00773, -0.0410459, -0.0284897, 0.402136, 0.278928, 9.78777
0.423918, 0.303419, 9.89787, -1.00773, -0.0410459, -0.0284897, 0.402136, 0.278928, 9.78777
0.423918, 0.303419, 9.89787, -1.00773, -0.0410459, -0.0284897, 0.402136, 0.278928, 9.78777
0.423918, 0.303419, 9.89787, -1.00773, -0.0410459, -0.0284897, 0.402136, 0.278928, 9.78777
0.446821, 0.28845, 9.87826, -1.0074, -0.0411745, -0.0285582, 0.403393, 0.279594, 9.7877
0.446821, 0.28845, 9.87826, -1.0074, -0.0411745, -0.0285582, 0.403393, 0.279594, 9.7877
0.446821, 0.28845, 9.87826, -1.0074, -0.0411745, -0.0285582, 0.403393, 0.279594, 9.7877
0.446821, 0.28845, 9.87826, -1.0074, -0.0411745, -0.0285582, 0.403393, 0.279594, 9.7877
0.446821, 0.28845, 9.87826, -1.0074, -0.0411745, -0.0285582, 0.403393, 0.279594, 9.7877
0.442031, 0.240999, 9.90161, -1.00659, -0.0413567, -0.0284603, 0.405182, 0.278631, 9.78765
0.442031, 0.240999, 9.90161, -1.00659, -0.0413567, -0.0284603, 0.405182, 0.278631, 9.78765
0.442031, 0.240999, 9.90161, -1.00659, -0.0413567, -0.0284603, 0.405182, 0.278631, 9.78765
0.442031, 0.240999, 9.90161, -1.00659, -0.0413567, -0.0284603, 0.405182, 0.278631, 9.78765
0.409548, 0.279319, 9.89802, -1.00577, -0.0413691, -0.0283786, 0.405302, 0.277836, 9.78767
0.409548, 0.279319, 9.89802, -1.00577, -0.0413691, -0.0283786, 0.405302, 0.277836, 9.78767
0.409548, 0.279319, 9.89802, -1.00577, -0.0413691, -0.0283786, 0.405302, 0.277836, 9.78767
0.409548, 0.279319, 9.89802, -1.00577, -0.0413691, -0.0283786, 0.405302, 0.277836, 9.78767
0.409548, 0.279319, 9.89802, -1.00577, -0.0413691, -0.0283786, 0.405302, 0.277836, 9.78767
0.409548, 0.279319, 9.89802, -1.00577, -0.0413691, -0.0283786, 0.405302, 0.277836, 9.78767
0.412243, 0.303419, 9.92227, -1.00473, -0.0413785, -0.0284835, 0.405394, 0.278861, 9.78764
0.412243, 0.303419, 9.92227, -1.00473, -0.0413785, -0.0284835, 0.405394, 0.278861, 9.78764
0.412243, 0.303419, 9.92227, -1.00473, -0.0413785, -0.0284835, 0.405394, 0.278861, 9.78764
0.412243, 0.303419, 9.92227, -1.00473, -0.0413785, -0.0284835, 0.405394, 0.278861, 9.78764
0.412243, 0.303419, 9.92227, -1.00473, -0.0413785, -0.0284835, 0.405394, 0.278861, 9.78764
0.446072, 0.310903, 9.93798, -1.0037, -0.0414601, -0.0286077, 0.406192, 0.280076, 9.78757
0.413889, 0.274828, 9.91239, -1.00324, -0.0414704, -0.0286082, 0.406293, 0.28008, 9.78757
0.413889, 0.274828, 9.91239, -1.00324, -0.0414704, -0.0286082, 0.406293, 0.28008, 9.78757
0.413889, 0.274828, 9.91239, -1.00324, -0.0414704, -0.0286082, 0.406293, 0.28008, 9.78757
0.413889, 0.274828, 9.91239, -1.00324, -0.0414704, -0.0286082, 0.406293, 0.28008, 9.78757
0.413889, 0.274828, 9.91239, -1.00324, -0.0414704, -0.0286082, 0.406293, 0.28008, 9.78757
0.40895, 0.261357, 9.89802, -1.00209, -0.0414616, -0.02842, 0.406206, 0.278242, 9.78762
0.40895, 0.261357, 9.89802, -1.00209, -0.0414616, -0.02842, 0.406206, 0.278242, 9.78762
0.40895, 0.261357, 9.89802, -1.00209, -0.0414616, -0.02842, 0.406206, 0.278242, 9.78762
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
0.373324, 0.265099, 9.92212, -1.00202, -0.0413797, -0.0283689, 0.405405, 0.277741, 9.78767
